I0,I1,I2
-0.018311,0.125488,1.003906
-0.032959,0.156494,1.010254
-0.082764,0.058594,0.924072
-0.026855,0.120605,0.992920
-0.006348,0.157227,1.005615
-0.067139,0.071533,0.958740
-0.091553,0.156250,1.013428
0.045898,0.135010,0.952393
-0.052002,0.128174,0.951904
-0.064453,0.093018,0.993408
0.047852,0.109619,0.947754
0.021240,0.171143,0.955811
-0.172363,0.088623,0.923340
-0.046875,0.102295,1.004883
0.051270,0.167969,0.997803
-0.072998,0.071045,0.925537
-0.138428,0.046631,0.930176
0.042969,0.113770,0.966797
0.005371,0.093018,0.970459
-0.110596,0.072754,0.999512
-0.049316,0.136963,1.014160
-0.002930,0.128418,0.975342
-0.093994,0.057861,0.962646
-0.092529,0.079590,1.016357
-0.011230,0.095703,0.987305
-0.052002,0.095947,0.953369
-0.079102,0.063721,0.958496
-0.006592,0.129883,1.013428
-0.041992,0.129395,0.988770
-0.059814,0.111816,1.000732
-0.031006,0.120605,0.975586
-0.003418,0.097168,0.948975
0.057861,0.140869,0.990967
-0.076416,0.151123,0.959961
0.011719,0.157959,0.990234
-0.089111,0.114746,0.942871
-0.049805,0.167725,1.000977
-0.013184,0.165527,0.924072
0.059326,0.093506,0.936523
-0.071289,0.175781,0.999268
0.007080,0.195801,1.004639
-0.016357,0.177490,0.984863
-0.055176,0.065430,0.922607
-0.036133,0.110352,0.955811
0.010986,0.151367,0.961426
-0.028809,0.105713,0.959717
-0.102539,0.149902,1.032227
0.037354,0.126953,1.004150
-0.079834,0.136475,0.966064
-0.112061,0.138184,0.999512
0.043945,0.169678,1.036133
0.023682,0.160889,1.024902
-0.097168,0.120605,1.027832
-0.064697,0.155762,1.014160
0.016846,0.131348,0.988770
-0.104980,0.138916,0.987549
-0.083740,0.181641,1.014648
0.008545,0.170166,1.009033
-0.066650,0.141846,0.995850
-0.036865,0.211182,1.038086
0.008545,0.240967,1.010254
-0.037109,0.174805,1.007813
-0.064697,0.186279,1.032471
-0.001953,0.235840,1.001709
0.000000,0.186279,0.952637
-0.111572,0.171631,0.996826
-0.066895,0.159180,1.009521
0.029297,0.226318,1.025635
-0.012451,0.181152,0.969482
-0.130859,0.148926,0.961914
-0.025635,0.188477,1.015137
0.046387,0.236328,1.043457
-0.011963,0.133789,0.989258
0.024902,0.157715,0.998047
-0.103027,0.168213,1.000977
-0.124268,0.133301,1.010254
-0.062744,0.098389,1.018311
-0.066406,0.126221,1.027588
-0.131104,0.160156,0.985352
-0.070313,0.108887,0.972656
0.049561,0.101563,0.995605
0.019043,0.162842,1.027832
-0.101074,0.186523,0.996826
-0.087891,0.115234,0.987793
0.010254,0.152344,1.020752
0.001221,0.180664,1.013672
-0.108154,0.169189,0.979980
-0.057861,0.143555,0.977783
0.001465,0.161621,1.000732
0.028564,0.106689,0.954346
-0.060791,0.222412,1.037354
-0.050049,0.182373,0.990234
0.043213,0.209717,1.020752
-0.055176,0.200439,1.008057
-0.079102,0.135742,0.997559
-0.009033,0.184570,0.999512
-0.054932,0.172607,0.956055
-0.059326,0.136230,0.983398
-0.033447,0.119873,0.979248
-0.045166,0.094971,0.977539
-0.047363,0.158447,1.002197
-0.032715,0.111328,0.958252
-0.078857,0.118896,0.990723
0.008057,0.058594,0.974854
-0.022705,0.092285,0.988281
-0.062256,0.109619,0.978516
-0.097412,0.117432,0.967285
-0.067139,0.082520,1.000000
-0.067627,0.088135,1.001953
-0.020752,0.132324,1.015381
-0.045898,0.116455,0.951172
-0.040771,0.124268,0.990479
-0.047607,0.145752,1.024902
-0.027100,0.133545,1.010986
0.006836,0.082275,0.927002
-0.067627,0.169434,0.974854
-0.044922,0.153564,0.979004
-0.031494,0.146973,1.021729
-0.011719,0.148193,1.002930
-0.020264,0.156250,0.968262
-0.035400,0.220703,1.022705
0.039551,0.100830,0.968994
0.041992,0.152100,1.013184
0.013428,0.132813,0.972656
-0.021729,0.110107,0.980713
-0.074951,0.092285,0.950439
0.007324,0.111816,0.975830
-0.017334,0.079102,0.976318
-0.070557,0.084961,0.967529
-0.008545,0.131836,0.994629
0.035645,0.168701,1.039551
-0.004883,0.127930,1.031006
-0.000977,0.085449,0.970215
-0.031494,0.113281,0.975342
-0.076416,0.107666,0.996826
-0.013184,0.104004,0.999268
-0.013672,0.102295,0.977295
-0.119873,0.060547,0.941406
-0.108154,0.078369,0.965576
0.052002,0.091064,0.945557
-0.052734,0.102051,0.964844
-0.084229,0.054932,0.954346
0.053223,0.119141,0.974365
-0.015137,0.107666,0.958252
-0.070068,0.036865,0.933350
0.012939,0.139160,1.001465
-0.003906,0.147461,0.983643
-0.050537,0.090332,0.975342
-0.023682,0.116455,0.966797
0.031006,0.104736,0.957275
-0.011475,0.122070,0.972168
0.034180,0.097412,0.979248
-0.027588,0.116943,0.968506
-0.033447,0.088867,0.956055
-0.027100,0.105713,0.979004
0.031006,0.060547,0.965332
-0.010742,0.143799,1.014404
-0.032715,0.107178,0.979248
-0.070557,0.095215,0.991699
-0.011719,0.071777,0.991943
0.046631,0.076904,0.985352
-0.020020,0.106201,0.979980
-0.070313,0.104248,0.977783
-0.026855,0.090088,0.982910
-0.059082,0.131104,1.034180
-0.014160,0.045410,0.969727
0.008301,0.071289,0.930664
-0.078857,0.097900,0.949219
-0.016113,0.108398,0.975342
0.038818,0.120605,1.017578
-0.036865,0.159912,0.980469
-0.082520,0.112305,0.934326
0.010498,0.097900,0.971191
-0.016113,0.137207,0.981934
-0.086914,0.113037,0.999512
-0.064209,0.122070,0.997314
0.004395,0.066895,0.944336
-0.051758,0.169189,0.987549
-0.010010,0.149658,0.992188
-0.039063,0.091553,0.989990
0.003906,0.099365,0.987305
-0.046143,0.141357,0.984619
-0.014648,0.108154,0.973145
-0.039307,0.104248,0.958740
-0.069336,0.132324,1.015625
-0.024658,0.137451,1.030029
-0.028564,0.128906,0.991211
-0.066406,0.119141,0.996582
-0.057373,0.135254,1.004883
0.011963,0.132813,1.004639
-0.020020,0.130615,1.006592
-0.065918,0.107422,0.975830
-0.032471,0.130859,0.974609
0.016602,0.141846,1.000732
-0.072998,0.130371,1.013428
-0.083252,0.150146,0.999023
0.016357,0.185059,1.007813
-0.006104,0.138672,0.975098
-0.034180,0.106201,0.947266
-0.022705,0.175049,1.006592
-0.020264,0.177979,0.999023
0.025879,0.154053,0.988770
0.009277,0.158447,0.978271
-0.095459,0.138428,0.965088
-0.031006,0.184570,0.994629
0.047852,0.130371,0.967773
-0.060303,0.043457,0.935059
-0.090088,0.164307,0.980957
0.004639,0.176514,0.969482
-0.028809,0.125488,1.019531
-0.071045,0.119873,1.017822
0.014648,0.206055,1.024658
0.085693,0.207275,1.017578
-0.072754,0.117676,0.960449
-0.068604,0.085938,1.006348
0.039551,0.157227,1.040771
-0.024658,0.155273,1.003906
-0.105469,0.119629,0.979736
-0.032959,0.163818,0.985596
0.009521,0.106445,1.008545
0.001953,0.129883,0.987549
0.011475,0.170410,1.010010
-0.105957,0.135986,0.959473
-0.012695,0.147949,0.998535
-0.030762,0.118408,1.006348
-0.077393,0.177734,1.020752
-0.040283,0.214355,0.970947
-0.035645,0.160889,0.986328
-0.018066,0.120850,1.031006
-0.011475,0.175781,1.000000
-0.037842,0.250000,1.025879
-0.007813,0.174805,0.980713
0.031738,0.204590,1.045166
-0.035889,0.168945,1.035400
-0.066162,0.135010,1.021484
-0.070313,0.201660,0.987061
-0.012207,0.152344,0.953857
-0.078369,0.140869,0.997559
0.022461,0.165771,1.042725
-0.006592,0.138916,0.965332
-0.066406,0.152588,1.003662
-0.044434,0.137695,0.954834
-0.035645,0.172363,1.004639
-0.035645,0.128906,1.010742
-0.004395,0.085693,0.988525
-0.100098,0.133057,0.985840
-0.079834,0.125244,0.962402
0.012939,0.164551,1.010254
0.014648,0.158447,1.030518
-0.084473,0.137207,1.012939
-0.023193,0.149414,0.996826
-0.045410,0.208984,1.004639
-0.020996,0.112793,0.957520
-0.019531,0.153809,1.016113
-0.049316,0.108154,0.972900
-0.132568,0.168457,1.010742
-0.040527,0.185303,0.989990
0.031982,0.156250,0.989990
-0.022461,0.182861,1.033203
-0.032959,0.179443,1.006104
-0.030273,0.185303,1.010986
0.001465,0.158691,1.001953
-0.053711,0.180176,1.009277
-0.091309,0.083740,0.958008
0.056396,0.117676,0.998291
-0.099854,0.155762,0.977295
-0.079346,0.112305,0.978516
-0.031006,0.132568,1.034668
-0.026367,0.090088,0.961426
-0.048340,0.136963,0.990967
-0.022949,0.071777,0.936279
-0.005615,0.084961,1.003662
-0.039795,0.113037,1.003906
-0.118652,0.117920,0.985596
-0.088623,0.060303,0.939697
-0.028564,0.104736,0.978760
-0.013672,0.072266,0.942139
-0.029053,0.117920,0.983154
-0.061035,0.120117,0.961914
-0.006836,0.136230,1.004639
-0.030273,0.139648,0.964111
-0.064453,0.145508,0.980469
-0.015381,0.142090,1.018799
-0.007324,0.085938,0.930420
-0.105713,0.135010,0.972168
0.021484,0.083740,0.959229
0.022217,0.120361,0.968262
-0.077881,0.182129,0.975098
-0.020752,0.114258,0.983643
0.005615,0.109375,1.000488
0.008789,0.139404,0.991455
-0.032227,0.178711,0.988525
